   154    7.6193E+00    0.0000E+00    6.5075E+00 ;
   155    7.5826E+00    7.4680E-01    6.5075E+00 ;
   156    7.4729E+00    1.4864E+00    6.5075E+00 ;
   157    7.2912E+00    2.2117E+00    6.5075E+00 ;
   158    7.0393E+00    2.9157E+00    6.5075E+00 ;
   159    6.7196E+00    3.5916E+00    6.5075E+00 ;
   160    6.3353E+00    4.2329E+00    6.5075E+00 ;
   161    5.8899E+00    4.8335E+00    6.5075E+00 ;
   162    5.3878E+00    5.3875E+00    6.5075E+00 ;
   163    4.8338E+00    5.8896E+00    6.5075E+00 ;
   164    4.2332E+00    6.3351E+00    6.5075E+00 ;
   165    3.5919E+00    6.7195E+00    6.5075E+00 ;
   166    2.9160E+00    7.0392E+00    6.5075E+00 ;
   167    2.2120E+00    7.2911E+00    6.5075E+00 ;
   168    1.4867E+00    7.4728E+00    6.5075E+00 ;
   169    7.4715E-01    7.5825E+00    6.5075E+00 ;
   170    3.5298E-04    7.6193E+00    6.5075E+00 ;
   171    7.0852E+00    0.0000E+00    7.0852E+00 ;
   172    7.0511E+00    6.9445E-01    7.0852E+00 ;
   173    6.9491E+00    1.3822E+00    7.0852E+00 ;
   174    6.7801E+00    2.0567E+00    7.0852E+00 ;
   175    6.5459E+00    2.7113E+00    7.0852E+00 ;
   176    6.2486E+00    3.3399E+00    7.0852E+00 ;
   177    5.8912E+00    3.9362E+00    7.0852E+00 ;
   178    5.4770E+00    4.4947E+00    7.0852E+00 ;
   179    5.0101E+00    5.0099E+00    7.0852E+00 ;
   180    4.4950E+00    5.4768E+00    7.0852E+00 ;
   181    3.9365E+00    5.8910E+00    7.0852E+00 ;
   182    3.3401E+00    6.2485E+00    7.0852E+00 ;
   183    2.7116E+00    6.5458E+00    7.0852E+00 ;
   184    2.0570E+00    6.7800E+00    7.0852E+00 ;
   185    1.3825E+00    6.9490E+00    7.0852E+00 ;
   186    6.9478E-01    7.0511E+00    7.0852E+00 ;
   187    3.2824E-04    7.0852E+00    7.0852E+00 ;
   188    6.5075E+00    0.0000E+00    7.6193E+00 ;
   189    6.4761E+00    6.3782E-01    7.6193E+00 ;
   190    6.3824E+00    1.2695E+00    7.6193E+00 ;
   191    6.2273E+00    1.8890E+00    7.6193E+00 ;
   192    6.0121E+00    2.4902E+00    7.6193E+00 ;
   193    5.7391E+00    3.0675E+00    7.6193E+00 ;
   194    5.4108E+00    3.6153E+00    7.6193E+00 ;
   195    5.0304E+00    4.1282E+00    7.6193E+00 ;
   196    4.6016E+00    4.6014E+00    7.6193E+00 ;
   197    4.1284E+00    5.0302E+00    7.6193E+00 ;
   198    3.6155E+00    5.4107E+00    7.6193E+00 ;
   199    3.0678E+00    5.7390E+00    7.6193E+00 ;
   200    2.4905E+00    6.0120E+00    7.6193E+00 ;
   201    1.8893E+00    6.2272E+00    7.6193E+00 ;
   202    1.2698E+00    6.3824E+00    7.6193E+00 ;
   203    6.3812E-01    6.4761E+00    7.6193E+00 ;
   204    3.0147E-04    6.5075E+00    7.6193E+00 ;
   205    5.8896E+00    0.0000E+00    8.1064E+00 ;
   206    5.8613E+00    5.7727E-01    8.1064E+00 ;
   207    5.7764E+00    1.1490E+00    8.1064E+00 ;
   208    5.6360E+00    1.7096E+00    8.1064E+00 ;
   209    5.4413E+00    2.2538E+00    8.1064E+00 ;
   210    5.1942E+00    2.7763E+00    8.1064E+00 ;
   211    4.8971E+00    3.2720E+00    8.1064E+00 ;
   212    4.5528E+00    3.7362E+00    8.1064E+00 ;
   213    4.1647E+00    4.1645E+00    8.1064E+00 ;
   214    3.7364E+00    4.5526E+00    8.1064E+00 ;
   215    3.2722E+00    4.8969E+00    8.1064E+00 ;
   216    2.7765E+00    5.1941E+00    8.1064E+00 ;
   217    2.2540E+00    5.4412E+00    8.1064E+00 ;
   218    1.7099E+00    5.6359E+00    8.1064E+00 ;
   219    1.1492E+00    5.7764E+00    8.1064E+00 ;
   220    5.7754E-01    5.8612E+00    8.1064E+00 ;
   221    2.7285E-04    5.8896E+00    8.1064E+00 ;
   222    5.2354E+00    0.0000E+00    8.5435E+00 ;
   223    5.2102E+00    5.1315E-01    8.5435E+00 ;
   224    5.1348E+00    1.0214E+00    8.5435E+00 ;
   225    5.0100E+00    1.5197E+00    8.5435E+00 ;
   226    4.8369E+00    2.0035E+00    8.5435E+00 ;
   227    4.6173E+00    2.4679E+00    8.5435E+00 ;
   228    4.3532E+00    2.9086E+00    8.5435E+00 ;
   229    4.0471E+00    3.3212E+00    8.5435E+00 ;
   230    3.7021E+00    3.7019E+00    8.5435E+00 ;
   231    3.3214E+00    4.0470E+00    8.5435E+00 ;
   232    2.9088E+00    4.3530E+00    8.5435E+00 ;
   233    2.4681E+00    4.6172E+00    8.5435E+00 ;
   234    2.0037E+00    4.8368E+00    8.5435E+00 ;
   235    1.5200E+00    5.0099E+00    8.5435E+00 ;
   236    1.0216E+00    5.1348E+00    8.5435E+00 ;
   237    5.1339E-01    5.2102E+00    8.5435E+00 ;
   238    2.4254E-04    5.2354E+00    8.5435E+00 ;
   239    4.5490E+00    0.0000E+00    8.9279E+00 ;
   240    4.5271E+00    4.4587E-01    8.9279E+00 ;
   241    4.4616E+00    8.8744E-01    8.9279E+00 ;
   242    4.3531E+00    1.3205E+00    8.9279E+00 ;
   243    4.2027E+00    1.7408E+00    8.9279E+00 ;
   244    4.0119E+00    2.1443E+00    8.9279E+00 ;
   245    3.7824E+00    2.5272E+00    8.9279E+00 ;
   246    3.5165E+00    2.8858E+00    8.9279E+00 ;
   247    3.2167E+00    3.2165E+00    8.9279E+00 ;
   248    2.8859E+00    3.5163E+00    8.9279E+00 ;
   249    2.5274E+00    3.7823E+00    8.9279E+00 ;
   250    2.1445E+00    4.0118E+00    8.9279E+00 ;
   251    1.7410E+00    4.2027E+00    8.9279E+00 ;
   252    1.3207E+00    4.3531E+00    8.9279E+00 ;
   253    8.8764E-01    4.4615E+00    8.9279E+00 ;
   254    4.4608E-01    4.5271E+00    8.9279E+00 ;
   255    2.1074E-04    4.5490E+00    8.9279E+00 ;
   256    3.8345E+00    0.0000E+00    9.2573E+00 ;
   257    3.8160E+00    3.7583E-01    9.2573E+00 ;
   258    3.7608E+00    7.4805E-01    9.2573E+00 ;
   259    3.6694E+00    1.1131E+00    9.2573E+00 ;
   260    3.5426E+00    1.4674E+00    9.2573E+00 ;
   261    3.3817E+00    1.8075E+00    9.2573E+00 ;
   262    3.1883E+00    2.1303E+00    9.2573E+00 ;
   263    2.9641E+00    2.4325E+00    9.2573E+00 ;
   264    2.7115E+00    2.7113E+00    9.2573E+00 ;
   265    2.4327E+00    2.9640E+00    9.2573E+00 ;
   266    2.1304E+00    3.1882E+00    9.2573E+00 ;
   267    1.8077E+00    3.3817E+00    9.2573E+00 ;
   268    1.4675E+00    3.5426E+00    9.2573E+00 ;
   269    1.1132E+00    3.6693E+00    9.2573E+00 ;
   270    7.4822E-01    3.7608E+00    9.2573E+00 ;
   271    3.7601E-01    3.8160E+00    9.2573E+00 ;
   272    1.7764E-04    3.8345E+00    9.2573E+00 ;
   273    3.0964E+00    0.0000E+00    9.5296E+00 ;
   274    3.0814E+00    3.0349E-01    9.5296E+00 ;
   275    3.0369E+00    6.0405E-01    9.5296E+00 ;
   276    2.9630E+00    8.9880E-01    9.5296E+00 ;
   277    2.8607E+00    1.1849E+00    9.5296E+00 ;
   278    2.7308E+00    1.4596E+00    9.5296E+00 ;
   279    2.5746E+00    1.7202E+00    9.5296E+00 ;
   280    2.3936E+00    1.9643E+00    9.5296E+00 ;
   281    2.1895E+00    2.1894E+00    9.5296E+00 ;
   282    1.9644E+00    2.3935E+00    9.5296E+00 ;
   283    1.7203E+00    2.5745E+00    9.5296E+00 ;
   284    1.4597E+00    2.7307E+00    9.5296E+00 ;
   285    1.1850E+00    2.8606E+00    9.5296E+00 ;
   286    8.9893E-01    2.9630E+00    9.5296E+00 ;
   287    6.0419E-01    3.0368E+00    9.5296E+00 ;
   288    3.0363E-01    3.0814E+00    9.5296E+00 ;
   289    1.4344E-04    3.0964E+00    9.5296E+00 ;
</Nodes>

<Elements>

     1 "Shell"    1    2   19   18 ;
     2 "Shell"    2    3   20   19 ;
     3 "Shell"    3    4   21   20 ;
     4 "Shell"    4    5   22   21 ;
     5 "Shell"    5    6   23   22 ;
     6 "Shell"    6    7   24   23 ;
     7 "Shell"    7    8   25   24 ;
     8 "Shell"    8    9   26   25 ;
     9 "Shell"    9   10   27   26 ;
    10 "Shell"   10   11   28   27 ;
    11 "Shell"   11   12   29   28 ;
    12 "Shell"   12   13   30   29 ;
    13 "Shell"   13   14   31   30 ;
    14 "Shell"   14   15   32   31 ;
    15 "Shell"   15   16   33   32 ;
    16 "Shell"   16   17   34   33 ;
    17 "Shell"   18   19   36   35 ;
    18 "Shell"   19   20   37   36 ;
    19 "Shell"   20   21   38   37 ;
    20 "Shell"   21   22   39   38 ;
    21 "Shell"   22   23   40   39 ;
    22 "Shell"   23   24   41   40 ;
    23 "Shell"   24   25   42   41 ;
    24 "Shell"   25   26   43   42 ;
    25 "Shell"   26   27   44   43 ;
    26 "Shell"   27   28   45   44 ;
    27 "Shell"   28   29   46   45 ;
    28 "Shell"   29   30   47   46 ;
    29 "Shell"   30   31   48   47 ;
    30 "Shell"   31   32   49   48 ;
    31 "Shell"   32   33   50   49 ;
    32 "Shell"   33   34   51   50 ;
    33 "Shell"   35   36   53   52 ;
    34 "Shell"   36   37   54   53 ;
    35 "Shell"   37   38   55   54 ;
    36 "Shell"   38   39   56   55 ;
    37 "Shell"   39   40   57   56 ;
    38 "Shell"   40   41   58   57 ;
    39 "Shell"   41   42   59   58 ;
    40 "Shell"   42   43   60   59 ;
    41 "Shell"   43   44   61   60 ;
    42 "Shell"   44   45   62   61 ;
    43 "Shell"   45   46   63   62 ;
    44 "Shell"   46   47   64   63 ;
    45 "Shell"   47   48   65   64 ;
    46 "Shell"   48   49   66   65 ;
    47 "Shell"   49   50   67   66 ;
    48 "Shell"   50   51   68   67 ;
    49 "Shell"   52   53   70   69 ;
    50 "Shell"   53   54   71   70 ;
    51 "Shell"   54   55   72   71 ;
    52 "Shell"   55   56   73   72 ;
    53 "Shell"   56   57   74   73 ;
    54 "Shell"   57   58   75   74 ;
    55 "Shell"   58   59   76   75 ;
    56 "Shell"   59   60   77   76 ;
    57 "Shell"   60   61   78   77 ;
    58 "Shell"   61   62   79   78 ;
    59 "Shell"   62   63   80   79 ;
    60 "Shell"   63   64   81   80 ;
    61 "Shell"   64   65   82   81 ;
    62 "Shell"   65   66   83   82 ;
    63 "Shell"   66   67   84   83 ;
    64 "Shell"   67   68   85   84 ;
    65 "Shell"   69   70   87   86 ;
    66 "Shell"   70   71   88   87 ;
    67 "Shell"   71   72   89   88 ;
    68 "Shell"   72   73   90   89 ;
    69 "Shell"   73   74   91   90 ;
    70 "Shell"   74   75   92   91 ;
    71 "Shell"   75   76   93   92 ;
    72 "Shell"   76   77   94   93 ;
    73 "Shell"   77   78   95   94 ;
    74 "Shell"   78   79   96   95 ;
    75 "Shell"   79   80   97   96 ;
    76 "Shell"   80   81   98   97 ;
    77 "Shell"   81   82   99   98 ;
    78 "Shell"   82   83  100   99 ;
    79 "Shell"   83   84  101  100 ;
    80 "Shell"   84   85  102  101 ;
    81 "Shell"   86   87  104  103 ;
    82 "Shell"   87   88  105  104 ;
    83 "Shell"   88   89  106  105 ;
    84 "Shell"   89   90  107  106 ;
    85 "Shell"   90   91  108  107 ;
    86 "Shell"   91   92  109  108 ;
    87 "Shell"   92   93  110  109 ;
    88 "Shell"   93   94  111  110 ;
    89 "Shell"   94   95  112  111 ;
    90 "Shell"   95   96  113  112 ;
    91 "Shell"   96   97  114  113 ;
    92 "Shell"   97   98  115  114 ;
    93 "Shell"   98   99  116  115 ;
    94 "Shell"   99  100  117  116 ;
    95 "Shell"  100  101  118  117 ;
    96 "Shell"  101  102  119  118 ;
    97 "Shell"  103  104  121  120 ;
    98 "Shell"  104  105  122  121 ;
    99 "Shell"  105  106  123  122 ;
   100 "Shell"  106  107  124  123 ;
   101 "Shell"  107  108  125  124 ;
   102 "Shell"  108  109  126  125 ;
   103 "Shell"  109  110  127  126 ;
   104 "Shell"  110  111  128  127 ;
   105 "Shell"  111  112  129  128 ;
   106 "Shell"  112  113  130  129 ;
   107 "Shell"  113  114  131  130 ;
   108 "Shell"  114  115  132  131 ;
   109 "Shell"  115  116  133  132 ;
   110 "Shell"  116  117  134  133 ;
   111 "Shell"  117  118  135  134 ;
   112 "Shell"  118  119  136  135 ;
   113 "Shell"  120  121  138  137 ;
   114 "Shell"  121  122  139  138 ;
   115 "Shell"  122  123  140  139 ;
   116 "Shell"  123  124  141  140 ;
   117 "Shell"  124  125  142  141 ;
   118 "Shell"  125  126  143  142 ;
   119 "Shell"  126  127  144  143 ;
   120 "Shell"  127  128  145  144 ;
   121 "Shell"  128  129  146  145 ;
   122 "Shell"  129  130  147  146 ;
   123 "Shell"  130  131  148  147 ;
   124 "Shell"  131  132  149  148 ;
   125 "Shell"  132  133  150  149 ;
   126 "Shell"  133  134  151  150 ;
   127 "Shell"  134  135  152  151 ;
   128 "Shell"  135  136  153  152 ;
   129 "Shell"  137  138  155  154 ;
   130 "Shell"  138  139  156  155 ;
   131 "Shell"  139  140  157  156 ;
   132 "Shell"  140  141  158  157 ;
   133 "Shell"  141  142  159  158 ;
   134 "Shell"  142  143  160  159 ;
   135 "Shell"  143  144  161  160 ;
   136 "Shell"  144  145  162  161 ;
   137 "Shell"  145  146  163  162 ;
   138 "Shell"  146  147  164  163 ;
   139 "Shell"  147  148  165  164 ;
   140 "Shell"  148  149  166  165 ;
   141 "Shell"  149  150  167  166 ;
   142 "Shell"  150  151  168  167 ;
   143 "Shell"  151  152  169  168 ;
   144 "Shell"  152  153  170  169 ;
   145 "Shell"  154  155  172  171 ;
   146 "Shell"  155  156  173  172 ;
   147 "Shell"  156  157  174  173 ;
   148 "Shell"  157  158  175  174 ;
   149 "Shell"  158  159  176  175 ;
   150 "Shell"  159  160  177  176 ;
   151 "Shell"  160  161  178  177 ;
   152 "Shell"  161  162  179  178 ;
   153 "Shell"  162  163  180  179 ;
   154 "Shell"  163  164  181  180 ;
   155 "Shell"  164  165  182  181 ;
   156 "Shell"  165  166  183  182 ;
   157 "Shell"  166  167  184  183 ;
   158 "Shell"  167  168  185  184 ;
   159 "Shell"  168  169  186  185 ;
   160 "Shell"  169  170  187  186 ;
   161 "Shell"  171  172  189  188 ;
   162 "Shell"  172  173  190  189 ;
   163 "Shell"  173  174  191  190 ;
   164 "Shell"  174  175  192  191 ;
   165 "Shell"  175  176  193  192 ;
   166 "Shell"  176  177  194  193 ;
   167 "Shell"  177  178  195  194 ;
   168 "Shell"  178  179  196  195 ;
   169 "Shell"  179  180  197  196 ;
   170 "Shell"  180  181  198  197 ;
   171 "Shell"  181  182  199  198 ;
   172 "Shell"  182  183  200  199 ;
   173 "Shell"  183  184  201  200 ;
   174 "Shell"  184  185  202  201 ;
   175 "Shell"  185  186  203  202 ;
   176 "Shell"  186  187  204  203 ;
   177 "Shell"  188  189  206  205 ;
   178 "Shell"  189  190  207  206 ;
   179 "Shell"  190  191  208  207 ;
   180 "Shell"  191  192  209  208 ;
   181 "Shell"  192  193  210  209 ;
   182 "Shell"  193  194  211  210 ;
   183 "Shell"  194  195  212  211 ;
   184 "Shell"  195  196  213  212 ;
   185 "Shell"  196  197  214  213 ;
   186 "Shell"  197  198  215  214 ;
   187 "Shell"  198  199  216  215 ;
   188 "Shell"  199  200  217  216 ;
   189 "Shell"  200  201  218  217 ;
   190 "Shell"  201  202  219  218 ;
   191 "Shell"  202  203  220  219 ;
   192 "Shell"  203  204  221  220 ;
   193 "Shell"  205  206  223  222 ;
   194 "Shell"  206  207  224  223 ;
   195 "Shell"  207  208  225  224 ;
   196 "Shell"  208  209  226  225 ;
   197 "Shell"  209  210  227  226 ;
   198 "Shell"  210  211  228  227 ;
   199 "Shell"  211  212  229  228 ;
   200 "Shell"  212  213  230  229 ;
   201 "Shell"  213  214  231  230 ;
   202 "Shell"  214  215  232  231 ;
   203 "Shell"  215  216  233  232 ;
   204 "Shell"  216  217  234  233 ;
   205 "Shell"  217  218  235  234 ;
   206 "Shell"  218  219  236  235 ;
   207 "Shell"  219  220  237  236 ;
   208 "Shell"  220  221  238  237 ;
   209 "Shell"  222  223  240  239 ;
   210 "Shell"  223  224  241  240 ;
   211 "Shell"  224  225  242  241 ;
   212 "Shell"  225  226  243  242 ;
   213 "Shell"  226  227  244  243 ;
   214 "Shell"  227  228  245  244 ;
   215 "Shell"  228  229  246  245 ;
   216 "Shell"  229  230  247  246 ;
   217 "Shell"  230  231  248  247 ;
   218 "Shell"  231  232  249  248 ;
   219 "Shell"  232  233  250  249 ;
   220 "Shell"  233  234  251  250 ;
   221 "Shell"  234  235  252  251 ;
   222 "Shell"  235  236  253  252 ;
   223 "Shell"  236  237  254  253 ;
   224 "Shell"  237  238  255  254 ;
   225 "Shell"  239  240  257  256 ;
   226 "Shell"  240  241  258  257 ;
   227 "Shell"  241  242  259  258 ;
   228 "Shell"  242  243  260  259 ;
   229 "Shell"  243  244  261  260 ;
   230 "Shell"  244  245  262  261 ;
   231 "Shell"  245  246  263  262 ;
   232 "Shell"  246  247  264  263 ;
   233 "Shell"  247  248  265  264 ;
   234 "Shell"  248  249  266  265 ;
   235 "Shell"  249  250  267  266 ;
   236 "Shell"  250  251  268  267 ;
   237 "Shell"  251  252  269  268 ;
   238 "Shell"  252  253  270  269 ;
   239 "Shell"  253  254  271  270 ;
   240 "Shell"  254  255  272  271 ;
   241 "Shell"  256  257  274  273 ;
   242 "Shell"  257  258  275  274 ;
   243 "Shell"  258  259  276  275 ;
   244 "Shell"  259  260  277  276 ;
   245 "Shell"  260  261  278  277 ;
   246 "Shell"  261  262  279  278 ;
   247 "Shell"  262  263  280  279 ;
   248 "Shell"  263  264  281  280 ;
   249 "Shell"  264  265  282  281 ;
   250 "Shell"  265  266  283  282 ;
   251 "Shell"  266  267  284  283 ;
   252 "Shell"  267  268  285  284 ;
   253 "Shell"  268  269  286  285 ;
   254 "Shell"  269  270  287  286 ;
   255 "Shell"  270  271  288  287 ;
   256 "Shell"  271  272  289  288 ;
</Elements>

<NodeGroup name = "y0">

  1 18 35 52 69 86 103 120 137 154 171 188 205 222 239 256 273

</NodeGroup>

<NodeGroup name = "x0">

